TF	target	importance
ZNF143	BCL2L13	0.24634546396279616
ETS1	PAX2	0.2463449679963934
PLEK	SSPN	0.24634082157912776
PIAS1	DAB2	0.24634065388449217
MBD2	S100A4	0.24633968177841986
MSC	CTPS1	0.24633811289879648
KDM4C	NANOG	0.2463377347213438
TSC22D3	RAC1	0.24633547003439218
CTNNB1	NCL	0.2463346626907047
SMG6	CTNNB1	0.24633241557351226
NFYC	PLAU	0.24633170691214581
ESR2	SIGIRR	0.24633124897409722
KLF7	SP1	0.24633108451955196
DEAF1	EZR	0.24633081812602603
ZHX2	ACRV1	0.24632925452001808
ZNF217	WWOX	0.24632837444705336
RBPJ	BPTF	0.24632813719171495
CTCF	PHF10	0.2463276279021744
CEBPB	LRP5	0.2463254565950372
TTF2	GUCY1B1	0.24632490353217013
PPARA	CNOT7	0.24632252937416335
ZNF160	EGR2	0.2463217992225182
NFKBIB	SP3	0.24631952671341156
ARID3A	CHD8	0.24631869272922285
NR1I3	SRSF1	0.2463168850176175
NPAS2	PBX2	0.24631682861070073
HHEX	PRKN	0.24631554941747683
PDCD11	DDX21	0.24631174789426255
PIAS2	SMAD4	0.24631081376874436
BRD3	GATA3	0.2463104011287959
HDAC3	PDIA6	0.24631030626483402
ILF2	DACH1	0.24630744091392923
SF1	TFEB	0.2463056600276207
ZNF224	ACBD3	0.2463048432775131
CDK8	APAF1	0.2463044031825155
BACH2	HDAC8	0.24630374270918917
NR3C1	ZNRD1	0.24630290761466267
FOXP2	TOB1	0.24630191444957864
HDAC7	CDC73	0.24630115519544823
MTF1	NGF	0.24630010234661057
MIS18BP1	IGF2R	0.2462996787714899
ZNF148	NR3C1	0.24629933499192622
ZFP36L1	ZFP36	0.24629916949306
GTF2I	URI1	0.24629883328962096
ATF2	OPRM1	0.24629848379833338
LHX4	GDAP1	0.2462981097705598
PROX1	BCL2L11	0.24629778015847448
MDM2	C3	0.24629757527139826
IRF9	CTBP1	0.24629701297303422
TRERF1	FUBP3	0.2462950080806218
RFX1	IFNAR1	0.24629462833383364
EAPP	BST1	0.24629397037337833
JUNB	CSNK1A1	0.2462916302657699
NR2C2	RBPJ	0.24628687513428163
NPAS3	PLAG1	0.246286024866999
DR1	DBI	0.24628561680955827
JARID2	JDP2	0.24628504848317004
NR4A3	KLK1	0.24628175460434287
PREB	SLC39A8	0.24628028612242314
ZMYND11	TNFRSF1B	0.24627866990158026
GTF2B	CABIN1	0.24627802111234084
XRCC5	SNRPN	0.24627728987544956
POLR1A	CASP9	0.2462762333642015
TAF1	CBFB	0.24627592077009028
ZEB1	CRY1	0.24627585803419014
SUZ12	SPRY1	0.24627436907101175
STAT1	GTF2I	0.24627215715481895
ECD	GFAP	0.24627175235644194
SND1	HMGXB4	0.24627170005062832
RUNX1	CDK11B	0.2462713299585842
IKZF1	NRIP1	0.24627085901453857
LMO2	FAF1	0.24626800966348364
WWP1	JUND	0.2462679361179813
BTF3	TAPBP	0.24626722354404484
DNMT1	ST6GAL1	0.2462662017570242
NCOR2	JDP2	0.24626542581507954
MBD1	LIPC	0.2462647647539086
ASXL1	TRERF1	0.24626400716817196
BRPF1	ARID4B	0.246262846308627
TNFAIP3	AIRE	0.24626267408872313
HAX1	MCM6	0.2462599636171032
MIS18BP1	GDAP1	0.2462571606400106
ZNF24	CEACAM1	0.2462539952276415
HSF4	IL2RA	0.24625377648583022
ATF6	RAB4B	0.24625282816624003
ZBTB38	GTF2A1	0.24625096021790557
ARNT	RBMX	0.24625030419029223
TCF12	NCOA2	0.24624809261457023
SPI1	PDE6B	0.24624793875757423
HMGN1	ACACB	0.2462478759847214
DENND4A	ARF6	0.24624605340891445
ASXL1	FUS	0.2462429650593754
HIVEP2	GATA3	0.24624265997323028
RBL2	ERBB3	0.24624258145229794
NFE2	XPO1	0.24624145078472354
TCF12	SIDT1	0.2462403759176095
CEBPA	SETDB1	0.2462389319146871
HIVEP2	SP4	0.24623867287043918
ZNF350	PPARG	0.24623635892537768
PIAS1	ACOX1	0.24623623777515702
WWP1	CASP2	0.2462356892774875
ZBTB38	CABIN1	0.24623085016260307
ZNF24	MYH11	0.2462308400104768
LRRFIP1	HDAC10	0.24623032175390752
MED15	SLIT2	0.24622880712875683
GLIS3	DHX9	0.24622550292747528
TFEB	HSPA5	0.24622470529440654
ATRX	CCND3	0.24622315375122522
ERMAP	BRIP1	0.24622255263863171
ATF6	ACAT1	0.24621803740049306
JARID2	GABPB1	0.24621776432987144
SIRT3	CRY1	0.24621628004329868
TEAD1	P2RY10	0.2462153075059947
POU2F1	ING4	0.24621435087668378
BPTF	NLRC4	0.24621352966031046
COPS5	APBB1	0.24620962476878291
ATF6	UBA7	0.24620835048824682
AIP	MAD1L1	0.24620792856287385
STAT5B	HIST2H4A	0.24620740094799098
TAF1	VAMP2	0.24620598205468844
MDM2	SND1	0.2462056315612518
IKZF1	CXCR2	0.2462053379491407
NCOA1	CDH2	0.24620146818630192
GLI3	STARD4	0.2462007075146455
MDM2	LEP	0.2462005317768257
TAF5	MYBL2	0.24619952506617562
KLF3	HNRNPR	0.24619914689132827
RFX2	ARNTL2	0.24619690673124126
HIVEP2	ITGA5	0.24619356840325277
JDP2	TMPO	0.2461909801027666
E2F3	HLA-DMA	0.24618450565107036
TFPT	PRAME	0.2461835374919459
KLF12	HIST2H2BE	0.24618224476582104
ETS2	TP53I3	0.24618202463880742
ZBTB38	HBP1	0.24617859662486388
ZBTB2	ACVRL1	0.24617672326426293
HDAC2	MCL1	0.24617492772108154
FOXK2	BNIP3	0.2461747523596816
ABL1	MAZ	0.2461705843088402
GATA1	ABCG1	0.24616660056475073
ATM	CSNK2A1	0.2461654868065288
EGR1	SP1	0.24616139967521963
MED23	NFATC2	0.24616082959531546
WWP1	CCL4	0.2461599612277643
HMGA2	MACC1	0.24615971397594918
IFI16	LDHA	0.24615825877776928
TFAP2A	SCG3	0.24615674798298914
KAT6A	MCM3	0.24615608412249074
CTBP1	P2RX4	0.24615254245794918
GABPA	TGIF2	0.24615162986534223
MXD1	CLOCK	0.2461511762919546
SP100	MEIS1	0.24615109252544753
ZNF76	DNMT3A	0.24614995139990437
HSF1	FUS	0.2461479742374368
HDAC9	RSF1	0.24614575097510605
ATM	TCN2	0.24614427816114945
CIITA	CD36	0.246143574145069
ILF3	RETN	0.24614306005559608
HDAC2	CD68	0.24614271252586786
CBFA2T3	HRAS	0.2461404389701099
DAXX	SIRT2	0.24614004814665327
KLF3	ACADL	0.24613845154156733
STAG1	HAX1	0.2461354765259969
NAB1	MT1F	0.24613405924118906
PHF10	HPGDS	0.24613277357793734
NR4A1	RBBP8	0.24613033296572712
NFKB1	VCP	0.24612837999115034
EGR1	ECD	0.2461267668457375
PER1	MGAT5	0.24611713355650264
SERTAD1	SMG6	0.24611633372318603
HMGN1	OPRM1	0.24611588137856694
APC	CDCA7L	0.24611351445932822
PA2G4	CDKN1B	0.24611104172329207
TCF19	LTA	0.24610862893880253
CNBP	CD99	0.2461072798452067
MXD4	ATP6V0E1	0.24610662991384513
FOXP1	IKBKB	0.2461042242639801
MDM4	HDAC11	0.2461041618260715
HDAC7	SIRT1	0.24610335310262008
EAPP	SCARF1	0.24610275567137754
NR2C2	ZNF24	0.24610252642699287
ATF5	FOXC1	0.246101232204589
TCF4	ETF1	0.24610114020789522
CTBP2	ESCO2	0.24609791467123054
RBBP7	HLA-B	0.24609660312485032
NR3C2	HLA-DPB1	0.24609642376952476
HDAC3	PSMB5	0.24609538833860775
ZNF224	ZBTB16	0.24609501631430078
JUN	CCNB2	0.2460947755624595
ZBTB17	CYP11A1	0.2460939835375874
TOB1	CYP17A1	0.24609179786120725
REST	CAPNS1	0.24609111383641127
MXI1	ADAMTS1	0.24609013729552695
SND1	ADIPOR2	0.2460877898679545
KAT2B	USP7	0.2460859134554064
TBL1X	GADD45G	0.24608466830969766
MAFF	MACC1	0.24608379249409354
HIVEP2	NCAM1	0.24608338469139837
PBX3	NFATC1	0.24608071736741854
ZNF224	ABCB4	0.24608034092350506
DACH1	ZNF652	0.24607809684714138
HTATIP2	ARHGEF1	0.24607685649872174
ATRX	CBX7	0.24607603292087846
PLEK	TRIB3	0.246074914212737
TIAL1	NCOA4	0.24607374423476702
YEATS4	MYL9	0.2460721384478037
HOXA4	EVPL	0.24606990606089282
NPM1	ATAD2	0.24606769315418064
SLA2	LYAR	0.2460645061751968
BRCA1	TOP2B	0.24605847822472618
KLF5	PSMB9	0.2460582082951019
POU2AF1	SP4	0.2460580015731535
CDC5L	LGALS1	0.2460575951940476
TBC1D22A	GTF3A	0.24605507784808522
FOS	C3	0.24605466638073917
ZNF217	ZEB1	0.2460544301542656
RELB	IFIT3	0.24605395382934875
HDAC7	PIK3CD	0.24605320158538982
ELL	CDC73	0.24605243630597937
YBX1	MDC1	0.246052265699514
FLI1	S100A10	0.2460488791890788
TFAP4	ZMYND11	0.2460485415155003
ZBTB5	RAP1A	0.24604194601957177
STAT3	PNOC	0.24604117312419863
SERTAD1	IRF7	0.24603917641778023
NONO	POLB	0.2460385109271845
ZNF148	TOP3A	0.24603743240776244
NFKBIA	PSMB9	0.2460369803200937
MTF1	FASN	0.2460364903917685
MBD2	AURKA	0.24603583003930313
ELF2	TAP2	0.2460331633874947
NR4A2	CTNNBIP1	0.24602873422327873
BDP1	MUC4	0.2460265474222591
MYBL2	ERN1	0.24602572100795522
HDAC3	OCLN	0.24602567138848985
PDCD11	NFIC	0.24602466284805918
RBPJ	TNFSF13B	0.24602465297862922
SKIL	UGT2B7	0.24602450494280717
NR1H2	SRC	0.24602441734180336
ZNRD1	TALDO1	0.24602244620999034
NR3C1	NFATC2	0.24602105699053814
NFIC	HSPA5	0.24601930830624189
NF1	XRCC6	0.24601687845165157
MYBL1	HMGB1	0.24601557226943668
CEBPA	NR4A3	0.24601414914567626
YEATS4	IFNG	0.24601386290689756
HDAC5	FUBP1	0.24601066349351172
JARID2	SLC31A1	0.24600985530355937
PPARA	IFNAR1	0.24600722579797285
ECD	GAPDH	0.24600677250966332
ZBTB38	ABCA1	0.24600656175110952
KDM4C	NCOA1	0.246005916888831
TBX21	BACE2	0.24600553517311013
KLF6	URI1	0.2460043165925353
RARA	TRIM25	0.2460042369926373
SP100	NOL7	0.2460036332698802
RUNX3	SEC14L2	0.24600353862516783
ZBTB7A	EPOR	0.24600140298768194
SMAD3	CDK11B	0.24600045921379313
PTMA	RXFP2	0.24599985848142866
HMGN1	VHL	0.24599967686703647
ZBTB33	GNAS	0.2459992179037965
FOSL2	PRDM2	0.2459975481413589
NONO	BIN1	0.24599670058648038
MLX	LRP8	0.24599621501267122
VEZF1	GUCY2C	0.2459956378828762
KLF7	TLR4	0.24599524806113648
CHD8	DDX21	0.24599484416755965
LMO2	RND3	0.24599366001410547
HSF4	HBP1	0.24599357946525674
NFKBIA	POU3F1	0.24599256632605992
ZNF410	SAP30	0.2459915691521369
MEIS1	PLOD1	0.24598959150382554
ID2	MEAF6	0.24598834387328417
NFKB1	P2RY10	0.245986362932972
FOXJ1	CDCA7L	0.24598461750863615
NAB1	SMN1	0.24598292756575954
SIRT1	CXCR5	0.2459816328369468
HIVEP2	PSMB9	0.24598003384142705
SETBP1	GK	0.24597875356788285
HLTF	FAAH	0.24597631231312658
BARD1	E2F1	0.245972407727106
FOXM1	AK4	0.24597236650029422
PRDM2	CPT1B	0.24597107230461476
BCL6	XPA	0.245969584903018
CDC5L	IFNGR1	0.24596803471268736
DACH1	IFNLR1	0.24596563573981575
PBX3	FDFT1	0.24596017899650188
NFYA	TNFAIP3	0.24595997735837846
BACH1	SFTPD	0.24595912149689167
SCAND1	BCL2L11	0.24595562117597142
NCOA4	CHRNA5	0.24595469535055295
GTF3A	RNF2	0.24595468439601456
ZNF224	TOB1	0.24595397159273635
SREBF1	POU2F1	0.24594996878256845
IRF3	ILF3	0.24594565988395284
TRPS1	OPTN	0.24594542437227232
ZHX2	CXCR5	0.24593938669131254
MIS18BP1	KLF10	0.2459362129724521
HDAC11	TFRC	0.24593255519451337
SFPQ	CTNNBIP1	0.24593143025158212
HIPK2	CCR4	0.24593098231805155
REST	CASP8	0.2459304737941451
BRCA2	HMGA1	0.24593028468598596
MAF	C1QBP	0.24593024544149897
ZNF148	EWSR1	0.24592959612297932
NFYB	TGIF2	0.24592900251551572
ZBTB17	HNRNPD	0.2459267189113925
ABL1	RNF14	0.2459255674813753
BMI1	COX6A1	0.2459242578469389
TCF3	MAP4	0.24591915647086107
FUS	RPTOR	0.2459167159302172
HIF1A	ARID4A	0.24591639891543926
BRD7	HLA-DQA2	0.24591605056976243
KAT5	PIAS1	0.24590981122959873
TFEB	HLTF	0.2459091670448531
MLX	ATP2A3	0.24590832916926708
CEBPD	XPC	0.2459079092125487
URI1	KIN	0.24590615916876535
SUPT3H	LIN54	0.2459048728813652
NFIC	SELE	0.24590468714479077
TRIM16	MAP2K4	0.24590292770458902
CTBP2	GSK3A	0.24590286480893336
MECP2	FCER2	0.24590219046819806
PITX2	AKR1B1	0.24590212741197243
NFYC	DOK1	0.24590154285954213
NFYC	MAVS	0.24589852541405588
TOP2B	HNRNPD	0.24589741233269527
BTF3	PDIA6	0.2458953874682258
IRF9	TP53	0.24589454387032395
PA2G4	YES1	0.24589357277865137
FOXP1	EBNA1BP2	0.2458927211447943
BTF3	MDM4	0.24589106873562283
ZHX2	NAB2	0.24588950994528228
DEDD	ETV7	0.24588929572139034
KLF13	ABCA3	0.24588804142405307
ATF4	CHRNA1	0.24588777434782846
ZNF160	EP300	0.24588749413781708
POU2F1	PANK2	0.24588604461974134
SFPQ	LRP1	0.24588588675148462
HDAC10	PRG2	0.24588484498082439
REST	TOP1MT	0.2458833832619231
SP3	IKBKB	0.2458826434074434
MED1	ALAS1	0.24588023813221313
DBP	CASP8	0.24587984685166453
HDAC5	CCR4	0.24587927013495725
CEBPB	EGR3	0.24587481429384267
CBFA2T3	CEBPB	0.24587446310714645
DACH1	LMTK2	0.245872478020949
FOSB	HDAC8	0.24586993152766518
POU2F1	NFKBIA	0.24586896529586716
NFE2L1	ATF5	0.24586747499814968
UPF2	HLA-A	0.24586566168376742
KDM4C	MAFB	0.24586449258907425
CREM	RASSF1	0.2458640876718377
XPC	NFE2L1	0.24586222923611484
ZBTB7A	KIF2C	0.2458620310800582
ATF5	TCN2	0.2458616194114119
ILF2	REPS2	0.24586140275888807
TBP	ATXN2	0.24586063665473948
PHF8	PBX3	0.24586040360287742
HNRNPR	ZNF652	0.24586014250357338
FUBP3	HIRA	0.245860094620392
NCOA1	MAML1	0.24585888637488185
RB1CC1	BACE1	0.24585836471184663
APBB1	SRSF1	0.24585688581944992
KDM4B	B4GALT1	0.24585677925515745
PRDM2	BEST1	0.24585580170993615
MIS18BP1	NRAS	0.2458555226799221
ARID1A	ALAS2	0.245855466367756
E2F4	NFAT5	0.2458529393171606
TFCP2	CHUK	0.2458528341824778
SIRT3	SUZ12	0.24585271719791338
SEC14L2	CFH	0.24585190060771506
PREB	SAMD4A	0.2458515072968578
EAPP	MAT2B	0.24585127556041278
STAT5A	CLDN7	0.24584658962645795
DAXX	SCD5	0.2458442071254944
BRD3	MEF2D	0.24584238377774348
HDAC7	LMTK2	0.24584104047520156
MEF2B	SLC31A1	0.2458406733461706
HDAC3	MED15	0.24583596378563216
CBFB	SAMD4A	0.24583555680101066
HDGF	DEK	0.24583475104420346
RARA	CDKN2B	0.24583390602621463
ZNRD1	KAT5	0.24583038888323455
KLF13	LIMD1	0.2458301923299788
HAND2	KCTD11	0.24582999703744013
UPF1	NDRG1	0.24582680585432493
ETS1	HTRA2	0.2458263649400925
SMARCE1	CTSB	0.24582624078220028
ESR1	CREG1	0.2458256776181669
JUNB	MYBL1	0.24582516985419214
HDAC3	MAPK1	0.24582447329705748
NFKBIA	IFIT3	0.2458234498308662
PURA	IER3	0.245822528488683
SREBF2	SFN	0.24582061969614522
STAT6	NRP1	0.24582061098306546
ZNF224	NFKB1	0.24582026311282923
ECD	JAK1	0.24581884789666147
RFX1	CDX2	0.24581755569322586
EGR3	ECD	0.24581740733150498
KLF11	CXCR3	0.2458160207571097
SUPT20H	HSPD1	0.24581426541291815
TCF12	PDE6B	0.24581291030650018
PPARGC1A	OPRM1	0.24581214051966518
ETV3	CDC73	0.24580739958887296
NR4A2	TNFSF13B	0.2458064892875397
FOXO1	TNPO1	0.2458064412424537
TAF1	CPD	0.2458059774008627
IFI16	KCNH2	0.24580574737649244
ERG	PRG2	0.24580425235586623
NFKBIA	LITAF	0.24580189252407356
MAML1	BCL2L11	0.24579797999905312
ZFP36	SATB2	0.24579742373680216
SCAND1	KLF13	0.24579700470845053
MAF	C3	0.24579642061304105
ASXL1	SCD5	0.24579597051543922
PER1	ZFP36L1	0.24579545273967193
NR5A2	PCGF2	0.24579339757497642
SETBP1	BTAF1	0.2457932056394907
ENO1	IL6	0.24579152499510995
TBL1X	SOD2	0.24579102697049027
TRIM22	CASP8	0.24578938357353858
ARID4B	CBX5	0.24578848456352004
ETS1	ISYNA1	0.24578812760018773
PCBD1	TRIM25	0.2457880409172777
HLX	ADM	0.24578737175806267
E4F1	BAX	0.24577986738963356
SUZ12	RAD51	0.2457770960805437
NKX3-1	TFRC	0.2457754795682417
ZNF335	SLC2A1	0.2457697207508881
JUN	NFIC	0.2457688843283686
BRD4	CXXC5	0.24576849240869045
TBP	MEIS1	0.24576742485072842
SMG6	FXYD2	0.24576559817767624
MEF2C	NAB1	0.24576405956752123
BTF3	BCL3	0.24575818031450336
SMG6	PIAS2	0.24575676549918357
HCFC1	SMAD3	0.24574951417936752
NAB2	HDGF	0.2457494201719483
NFYA	MAT2B	0.24574822624135714
AATF	PIAS2	0.24574747435094627
NR1H2	INO80	0.24574623134307622
IRF5	PML	0.24574536297205157
STAT2	IRAK2	0.2457453376021543
TRERF1	POU2F1	0.24574456675421322
MDM4	BRD2	0.24574258228424645
ATM	SLC19A3	0.24574118171413958
CREB1	WAS	0.24574079025246448
TBP	GPX4	0.24574012521148134
BTG2	PROM1	0.24573992989500368
ASH1L	CTLA4	0.2457378998994632
TSG101	DNAJC12	0.24573673227887852
FUBP1	RBL2	0.2457319051385161
RUNX1	ZMYND11	0.24573016775277665
APEX1	IL1R2	0.24572947863743055
NELFB	TFAP2A	0.24572758151325805
NR4A1	PA2G4	0.24572300934499963
ELF3	PTPN13	0.24572109998967018
FUS	HBP1	0.2457195016206238
NCOA1	NR3C2	0.24571598773764472
POU2F1	MEFV	0.2457129362968689
VDR	IFIT3	0.24571252025535728
CTNNB1	PCGF2	0.24571151109045597
MLX	ERG	0.2457099983261438
SFPQ	COX7C	0.24570628827168767
ENO1	COL4A4	0.2457058989902825
SNIP1	MFN2	0.24570388533162074
FOXH1	CASP3	0.2457025590447767
CHD1	MAPK1	0.24570233229943425
SPEN	HLA-DQA2	0.24570179387386196
XBP1	APEX1	0.2457015242358295
TSG101	MPO	0.24570044524629014
POLR3G	SLC9A1	0.24569794971423084
ARID3A	IL11	0.2456954591495572
HDAC4	PNRC2	0.2456923755566345
WRNIP1	MTA2	0.24569173961226998
RARB	TGIF2	0.2456896857953772
TFPT	KLF3	0.24568760851526006
ARID3A	ACVRL1	0.2456856397587614
SF1	UPP1	0.24568389372867028
ID3	SLC39A3	0.24568343669079018
TP53	PBXIP1	0.24567852214898087
CTBP1	CDK20	0.24567838573512527
AATF	DPYSL2	0.24567751097078258
JDP2	DES	0.24567739327582372
CREB3L1	REST	0.2456760987152692
EZH2	METAP2	0.245673990279013
SP100	HPSE	0.24567318010010028
ABL1	NUCB1	0.24567253099211725
IRF1	ABL2	0.2456700842515358
FUS	NAB1	0.2456652225179763
NFE2L1	DDIT4	0.24566316568643345
CUX1	ATP2C1	0.2456610653119719
RORA	HLTF	0.24566033142954122
SMAD4	FOXO4	0.24566011094052628
CREB1	SPEN	0.24565807894345262
HCFC1	PKM	0.24565602939097125
APBB1	RUVBL1	0.2456545776053791
NFIL3	CDKN1B	0.24565281267100095
ZBTB7A	ACAT1	0.24565063414571697
NCOA4	DST	0.24564818208592606
ZNF148	MDM2	0.24564710067019987
ZBTB7A	GFER	0.2456470628246216
HSF2	HSPH1	0.2456424661876832
MED23	SLC1A3	0.24564030639702272
TBP	MT1F	0.24564009405147433
HIPK2	PML	0.24563605009653752
MTA1	NCOR1	0.24563193805991232
HSF4	PLAU	0.24563185716163305
EBF3	MLLT10	0.24563060405769266
ERCC2	TK1	0.2456305186738905
DAXX	CSNK2A1	0.24562839524054134
ATF6	DDX5	0.24562801337538953
ELF3	PER1	0.24562249074507939
TRIM22	HIVEP2	0.24562033991838136
ELF2	SRD5A3	0.24561949231491548
LRRFIP1	CYP7B1	0.24561917091621335
ASXL1	PTBP1	0.2456191304515261
STAT3	IL6	0.24561156171472584
MECP2	B4GALT1	0.24560559974514706
HBP1	PER2	0.2456025192146382
CEBPE	NDRG2	0.24560175905841955
TOB1	ABCB8	0.24560040837342687
CTBP2	TMEM71	0.2455966806410457
NR3C1	LMX1B	0.24559461655129658
AHR	GM2A	0.24559392858162765
NFE2	PLB1	0.24558840554079658
NCOA2	TALDO1	0.24558817306750055
WRNIP1	MAP3K14	0.2455880811293837
ZNF148	PTBP1	0.24558728921119374
TBL1XR1	GALNT3	0.2455867757228274
NELFB	SNF8	0.2455864149988129
SMARCE1	KRT10	0.2455863129599211
RUNX2	CCND2	0.24558304575953782
CHD4	BIRC3	0.24558202182850508
BPTF	ESR1	0.2455799867038233
SNIP1	STAT5A	0.24557986143732952
SPI1	EREG	0.24557662844513817
SP100	STK39	0.24557462108308833
BRD4	KAT6A	0.24557414568651326
ZNF217	PLK3	0.24557408816070225
SFPQ	LRRN3	0.24557404102507618
MAL	LRRFIP1	0.24557363412639782
ATF6	MXD1	0.24557204844118527
BCL3	BHMT	0.24557062841747823
STAG1	POLR3G	0.24556940066661187
FOS	ABL1	0.24556882239535868
JUN	RASSF1	0.2455670074652626
SND1	BNIP3	0.24555672153625835
TCFL5	TALDO1	0.24555530797005795
RREB1	NOL7	0.2455547982644269
PDCD11	HAMP	0.24555359901576052
PBX2	ARID1A	0.24555327594090792
TRIM25	PDCD4	0.24555202735478535
NFKBIA	RB1CC1	0.24555132490670675
JUNB	PBX3	0.2455501467534025
POU2F1	ZFP36L1	0.2455499258225641
KDM4B	MCM5	0.2455496619813878
XRCC6	ABCB1	0.24554756478193224
HIVEP2	ATG5	0.24554621093871185
BRIP1	CYSLTR1	0.24554525544749148
TRPS1	ACBD3	0.24554099369793017
NFYC	BEX2	0.24554073087123496
TAF1	PSMB10	0.24553833773231157
TCF12	PML	0.24553716616105487
SIN3A	PER1	0.24553599548371047
KLF10	ICAM3	0.2455339247724822
XPC	ASPH	0.24553129434187088
RBPJ	GATA3	0.24552477216587948
GABPB2	TBL1XR1	0.2455238387194633
PRDM1	ADA	0.24552275227109835
SMAD2	GLIS3	0.24552185566810364
PA2G4	MAZ	0.2455214257771536
CRTC1	MAP3K14	0.24552020912705827
SMURF2	RASGEF1B	0.24551961906426925
ATF5	PTP4A1	0.24551880937355858
FOS	CDAN1	0.24551825139340813
ARNTL	SCARF1	0.24551185440124296
STAT1	CTNNB1	0.24551110311218527
UBTF	NCOR1	0.24551031711692464
SFPQ	CDH2	0.2455098527021447
ETV3	HESX1	0.24550874960712402
XPC	TSLP	0.24550784543450843
CEBPZ	CDKN2C	0.24550241236929163
MAFA	RB1CC1	0.24550230855458272
LCOR	PTGDS	0.24550150949580707
GATA3	PLAG1	0.24549999064710354
MED23	IL1RL1	0.2454993103167006
NR2C2	LMO4	0.2454991527178824
FOXO1	WASF2	0.2454976718898651
PIAS1	MLANA	0.24549456727425883
NFKBIA	HYOU1	0.24549399583384574
ZFP36	FXR2	0.24549258936174392
ZFP36	CD68	0.24549237287203485
MAFF	STIM1	0.2454903297305539
KDM2A	SLC19A2	0.2454887043826768
SMAD3	ARID1A	0.24548815811786617
LYL1	RRM1	0.24548702157703833
CTBP2	GTF2I	0.2454844646662599
RAD21	LTA	0.24548432052314545
CEBPD	MAP2K4	0.24548415853342165
DEK	LDB1	0.24548134142903422
MXD1	S100B	0.2454802237880142
MLLT3	IL6R	0.245478402179939
DENND4A	ZFP36L1	0.2454781238761301
ARID5B	MYEF2	0.24547458763045604
RFX1	EYA3	0.24547379387378326
STAT2	SGK1	0.24547347453286528
FOSL1	HMOX1	0.24547173359390642
CRTC1	RELB	0.2454704668344988
ZNF444	YY1	0.24546757695856297
SMAD4	CREM	0.24546434349146423
RUNX3	SAP30	0.24546207388494085
RB1CC1	ERMAP	0.24546191743678722
KDM4B	SMAD7	0.24546026548114178
IRF9	MAT2A	0.245458021892395
ING4	NEDD4	0.24545794692374703
DDB1	BATF3	0.24545667276443203
NFATC3	NPM1	0.2454559959678343
YEATS4	EDA	0.2454550924960125
CEBPG	TFE3	0.24545457319922576
NFE2L2	REEP5	0.24545434323957804
GABPB1	AKR1B1	0.2454537158741219
PIAS1	WEE1	0.2454529170565945
ZNF267	MAT2B	0.24545221504559075
UBTF	ATP2C1	0.24545091236172228
RBL1	POLB	0.2454457402750555
DACH1	GCLC	0.24544545593558395
TTF2	LPIN1	0.2454430045556496
MCM2	S100B	0.2454426969994403
ASXL1	SMARCA1	0.24544005106707417
DDIT3	HDC	0.24543949934227638
SUZ12	SNRPN	0.24543798515160728
NFIC	FUT7	0.24543696829449008
MYBL2	MKNK2	0.24543674595771248
SP1	GP1BB	0.24543531773794813
BIN1	MAT2B	0.24543383992809226
ARNT	HMG20B	0.2454311086676449
FOXO3	NOTCH3	0.24543086303919714
JUN	ITGB7	0.2454299808845268
CEBPG	MMP17	0.24542980382034288
FOXM1	GAS2	0.245429156812607
SEC14L2	HMGCR	0.2454283438911372
PDCD11	RAD51B	0.24542809726332557
PRDM2	ITGB1	0.24542768677782803
SP4	ERBB4	0.24542710120690017
TBX21	KLF7	0.2454270209570385
NELFB	ZNF750	0.24542471698206508
RELA	CLU	0.24542413539280233
SMARCB1	KLF8	0.24542407729526253
ELL	FLT1	0.2454212978373759
HLTF	BPI	0.24542081506172078
ATRX	AQP3	0.24541949396990542
KLF2	VLDLR	0.24541824532027476
RFX3	IRAK2	0.24541588575926945
CREBBP	SHMT1	0.24541579977704187
SLC2A4RG	ERVFRD-1	0.2454148335822339
NR4A2	RUNX2	0.24541418879490798
TSC22D3	TFAP4	0.24541361519530713
HDAC2	CBFA2T3	0.2454129162892498
PIAS1	CCL13	0.24541225614482026
NCOA1	MEF2C	0.245411942403638
SCAND1	SOCS2	0.24541077184196072
NFKBIA	DCC	0.24540706012412855
IRF4	CCNB1	0.24540567236379562
ESR2	RPS6KA3	0.24540434736932473
KAT2B	PAX6	0.24539977418857012
YEATS4	MIP	0.24539973776382318
BRD4	TCF12	0.24539818700634233
BHLHE40	NQO2	0.2453970179176158
SMAD3	NCOA4	0.24539459008321868
SERTAD1	PURA	0.24539274182725768
NR4A2	WWOX	0.2453927105135683
TRRAP	TAF4	0.24539264011789774
GLI3	LAMB1	0.24538842588608173
FUBP1	HLA-DQA2	0.2453861129570462
SP100	HEXIM1	0.24538590762634757
XRCC5	BAK1	0.2453848010928155
ZNF148	SLC2A3	0.2453839560433073
SUGP1	CD8A	0.24538131627019463
BACH1	LRRN3	0.24538117968134046
HOXB4	GSTM1	0.2453782764910793
PML	NCF1	0.24537436898140993
PDCD11	MCM6	0.24537182766069135
ATM	HES1	0.24536984112528437
ZEB1	FMR1	0.24536896572586017
UBP1	GLCE	0.24536699446706087
BRPF1	FGF10	0.24536690355143623
TTF2	NFKB2	0.24536641071728874
IRF3	USP7	0.24536628401314003
XRCC6	PFKP	0.24536601038653486
RFX1	BTF3	0.24536327605143754
TGIF1	TIMP2	0.2453621535744267
NFKBIB	WFDC2	0.2453609536475474
